person1 (on DL card),person2 (on camera images),person1 == person2 [actual],person1 == person2 [predicted]
Gro_Harlem_Brundtland,Turner_Gill,False,False
Hector_Grullon,Jeong_Se-hyun,False,False
Henk_Bekedam,Koichi_Haraguchi,False,False
Henk_Bekedam,Manuel_Gehring,False,False
Henk_Bekedam,Michael_Kirby,False,False
Hiroki_Gomi,Kenneth_Cooper,False,False
Hiroki_Gomi,Sophia_Loren,False,False
Irina_Lobacheva,Steve_Allan,False,False
Ismail_Cem,Linda_Amicangioli,False,False
Jack_Osbourne,Kent_McCord,False,False
Jack_Straw,Manuel_Gehring,False,False
Jack_Straw,Norman_Mineta,False,False
James_Ballenger,Raza_Rabbani,False,True
James_Coviello,Judith_Nathan,False,False
James_Coviello,Robert_F_Kennedy_Jr,False,True
James_Morris,Silvio_Fernandez,False,False
James_Schultz,Tim_Curley,False,False
James_W_Kennedy,John_Connolly,False,False
James_W_Kennedy,Toutai_Kefu,False,False
James_Williams,Phillip_Seymor_Hoffmann,False,True
James_Williams,Shaun_Pollock,False,True
Jan_Ullrich,Javier_Weber,False,False
Jane_Menelaus,Junichiro_Koizumi,False,False
Jane_Menelaus,Sophia_Loren,False,True
Jason_Petty,Mayumi_Moriyama,False,False
Jean_Todt,Roger_Etchegaray,False,True
Jennifer_Pena,Sonia_Lopez,False,False
Jennifer_Pena,Tony_LaRussa,False,False
Jennifer_Rodriguez,Terry_Gilliam,False,False
Jennifer_Rodriguez,Joanna_Poitier,False,False
Jennifer_Rodriguez,Tony_Fernandes,False,False
Jerome_Golmard,Kristin_Chenoweth,False,False
Jewel_Howard-Taylor,Ken_Kutaragi,False,False
Jim_Parque,Michael_Adams,False,False
Jim_Parque,Rachel_Leigh_Cook,False,False
Jim_Ryan,Luis_Berrondo,False,False
Jimmy_Gobble,Robert_De_Niro,False,False
Joan_Collins,Zydrunas_Ilgauskas,False,False
Joan_Jett,Kevin_James,False,False
Joanna_Poitier,Michael_Moore,False,False
Joe_Lieberman,Joe_Mantello,False,True
Johannes_Rau,Oleksandr_Moroz,False,False
John_Connolly,Mel_Gibson,False,False
John_Connolly,Michael_Moore,False,False
John_Connolly,Norman_Mineta,False,False
John_Connolly,Uzi_Even,False,False
John_Cruz,Sean_Astin,False,True
John_Cruz,Steven_Briggs,False,True
John_Hartson,Oscar_Elias_Biscet,False,False
Joseph_Deiss,Tony_Fernandes,False,False
Joseph_Lopez,Rick_Pitino,False,False
Julian_Fantino,Quin_Snyder,False,False
Julio_Cesar_Chavez,Tom_Brennan,False,False
Junichi_Inamoto,Oleg_Romantsev,False,False
Junichiro_Koizumi,Tony_Fernandes,False,True
Karen_Clarkson,Kristen_Breitweiser,False,False
Karol_Kucera,Qian_Qichen,False,False
Karol_Kucera,Turner_Gill,False,False
Katrin_Cartlidge,Tony_LaRussa,False,False
Keith_Osik,Pupi_Avati,False,False
Kenneth_Cooper,Norman_Mineta,False,False
Kent_McCord,Natasha_Henstridge,False,False
Kevin_James,Roy_Halladay,False,True
Kevin_James,Suzanne_Haik_Terrell,False,False
Kevin_James,Yang_Jianli,False,True
Kevin_Spacey,Ray_Evernham,False,False
Koji_Uehara,Rob_Moore,False,False
Krishna_Bhadur_Mahara,Peter_Holmberg,False,False
Krishna_Bhadur_Mahara,Silvio_Fernandez,False,True
Kristen_Breitweiser,Tatiana_Shchegoleva,False,False
Laila_Ali,Tony_Fernandes,False,False
Larry_Johnson,Terry_Gilliam,False,False
Larry_Johnson,Marc_Racicot,False,True
Larry_Johnson,Tom_Hanusik,False,False
Lars_Von_Trier,Zhang_Wenkang,False,False
Leander_Paes,Ralph_Firman,False,False
Leo_Ramirez,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah,False,False
Leonardo_Del_Vecchio,Maggie_Smith,False,False
Leonardo_Del_Vecchio,Tatiana_Shchegoleva,False,False
Liam_Neeson,Paul_Kagame,False,False
Lokendra_Bahadur_Chand,Steffeny_Holtz,False,False
Louis_Van_Gaal,Natasha_Henstridge,False,False
Lubomir_Zaoralek,Luis_Berrondo,False,False
Lubomir_Zaoralek,William_Umbach,False,False
Luis_Berrondo,Rita_Moreno,False,False
Luis_Fonsi,Oscar_DLeon,False,False
Luis_Fonsi,Steven_Briggs,False,False
Luis_Rosario_Huertas,Mary_Steenburgen,False,False
Makiko_Tanaka,Peter_Greenaway,False,False
Manijeh_Hekmat,Roger_Winter,False,False
Manijeh_Hekmat,T_Boone_Pickens,False,True
Marcelo_Salas,Tara_VanDerveer,False,False
Marco_Irizarry,Yang_Jianli,False,False
Mariangel_Ruiz_Torrealba,Pupi_Avati,False,False
Marisa_Tomei,Peter_Costello,False,False
Mark_Polansky,Miranda_Gaddis,False,False
Mary_Landrieu,Percy_Gibson,False,True
Mathilda_Karel_Spak,Mauricio_Macri,False,True
Mathilda_Karel_Spak,Tamara_Brooks,False,False
Matt_Welsh,Randy_Johnson,False,True
Mel_Brooks,Shoshana_Johnson,False,False
Michael_Kirby,Ranil_Wickremasinghe,False,False
Michael_Sheehan,Robert_Hanssen,False,False
Michel_Duclos,Quin_Snyder,False,False
Michel_Duclos,Suh_Young-hoon,False,False
Mike_Gable,Mohamed_Hammam,False,False
Mikhail_Khodorkovsky,Rita_Moreno,False,False
Mireya_Moscoso,San_Lan,False,True
Mohamed_Hammam,Roger_Moore,False,False
Nabil_Shaath,Silvie_Cabero,False,False
Naomi_Hayashi,Prakash_Hinduja,False,False
Natalya_Sazanovich,Pupi_Avati,False,False
Nikki_Teasley,Ryan_Goodman,False,False
Oleksandr_Moroz,Robert_De_Niro,False,False
Oscar_DLeon,Steven_Curtis_Chapman,False,False
Paul_Byrd,Wolfgang_Schwarz,False,False
Paul_Wollnough,Philip_Cummings,False,False
Paul_Wollnough,Yuvraj_Singh,False,False
Penelope_Taylor,Wang_Fei,False,False
Peter_Caruana,Philip_Cummings,False,False
Phillip_Seymor_Hoffmann,Silvio_Fernandez,False,False
Phillips_Idowu,Prince_Naruhito,False,False
Princess_Masako,Thomas_Wilkens,False,True
Quin_Snyder,Vagit_Alekperov,False,True
Ranil_Wickremasinghe,Stacy_Nelson,False,False
Reina_Hayes,Steffeny_Holtz,False,False
Rick_Pitino,Tony_Clement,False,False
Ricky_Martin,Roger_Etchegaray,False,False
Robert_F_Kennedy_Jr,Ron_Dittemore,False,False
Sidney_Poitier,Svend_Aage_Jensby,False,False
Abdel_Nasser_Assidi,Abdel_Nasser_Assidi,True,True
Ai_Sugiyama,Ai_Sugiyama,True,True
Ai_Sugiyama,Ai_Sugiyama,True,True
Ai_Sugiyama,Ai_Sugiyama,True,True
Aldo_Paredes,Aldo_Paredes,True,False
Alejandro_Avila,Alejandro_Avila,True,True
Alejandro_Avila,Alejandro_Avila,True,True
Alex_Sink,Alex_Sink,True,True
Allen_Iverson,Allen_Iverson,True,True
Amram_Mitzna,Amram_Mitzna,True,True
Andrew_Niccol,Andrew_Niccol,True,True
Andy_Hebb,Andy_Hebb,True,True
Anne_Krueger,Anne_Krueger,True,True
Anne_McLellan,Anne_McLellan,True,True
Anne_McLellan,Anne_McLellan,True,True
Annette_Bening,Annette_Bening,True,True
Anthony_Hopkins,Anthony_Hopkins,True,True
Ariel_Sharon,Ariel_Sharon,True,True
Arminio_Fraga,Arminio_Fraga,True,True
Arminio_Fraga,Arminio_Fraga,True,False
Arminio_Fraga,Arminio_Fraga,True,True
Arminio_Fraga,Arminio_Fraga,True,True
Art_Hoffmann,Art_Hoffmann,True,True
Ashanti,Ashanti,True,True
Ashanti,Ashanti,True,True
Ashanti,Ashanti,True,True
Ashanti,Ashanti,True,True
Ashanti,Ashanti,True,True
Augustin_Calleri,Augustin_Calleri,True,False
Augustin_Calleri,Augustin_Calleri,True,False
Augustin_Calleri,Augustin_Calleri,True,True
Bertie_Ahern,Bertie_Ahern,True,False
Bertie_Ahern,Bertie_Ahern,True,True
Bertie_Ahern,Bertie_Ahern,True,True
Bertie_Ahern,Bertie_Ahern,True,True
Bertie_Ahern,Bertie_Ahern,True,True
Bill_Clinton,Bill_Clinton,True,True
Bill_Clinton,Bill_Clinton,True,False
Bill_Clinton,Bill_Clinton,True,True
Bill_Clinton,Bill_Clinton,True,True
Bill_Clinton,Bill_Clinton,True,False
Bill_Clinton,Bill_Clinton,True,True
Bill_Clinton,Bill_Clinton,True,True
Bill_McBride,Bill_McBride,True,True
Bill_McBride,Bill_McBride,True,True
Bill_Parcells,Bill_Parcells,True,True
Binyamin_Ben-Eliezer,Binyamin_Ben-Eliezer,True,True
Binyamin_Ben-Eliezer,Binyamin_Ben-Eliezer,True,True
Binyamin_Ben-Eliezer,Binyamin_Ben-Eliezer,True,True
Brendan_Hansen,Brendan_Hansen,True,True
Brian_Wells,Brian_Wells,True,True
Carlos_Quintanilla_Schmidt,Carlos_Quintanilla_Schmidt,True,True
Carolina_Moraes,Carolina_Moraes,True,True
Cecilia_Bolocco,Cecilia_Bolocco,True,True
Cecilia_Bolocco,Cecilia_Bolocco,True,True
Cecilia_Bolocco,Cecilia_Bolocco,True,True
Cesar_Gaviria,Cesar_Gaviria,True,True
Cesar_Gaviria,Cesar_Gaviria,True,True
Cesar_Gaviria,Cesar_Gaviria,True,True
Cesar_Gaviria,Cesar_Gaviria,True,True
Cesar_Gaviria,Cesar_Gaviria,True,True
Charlie_Zaa,Charlie_Zaa,True,True
Chita_Rivera,Chita_Rivera,True,True
Christian_Longo,Christian_Longo,True,True
Christian_Longo,Christian_Longo,True,True
Christian_Wulff,Christian_Wulff,True,True
Colin_Jackson,Colin_Jackson,True,True
Darrell_Issa,Darrell_Issa,True,True
Darrell_Porter,Darrell_Porter,True,True
Dave_Campo,Dave_Campo,True,True
David_Dodge,David_Dodge,True,True
David_Heyman,David_Heyman,True,True
David_Spade,David_Spade,True,True
David_Wells,David_Wells,True,True
David_Wells,David_Wells,True,False
David_Wells,David_Wells,True,True
David_Wells,David_Wells,True,True
David_Wells,David_Wells,True,False
Debbie_Reynolds,Debbie_Reynolds,True,True
Debbie_Reynolds,Debbie_Reynolds,True,True
Dexter_Jackson,Dexter_Jackson,True,True
Diana_Taurasi,Diana_Taurasi,True,True
Donald_Evans,Donald_Evans,True,True
Duane_Lee_Chapman,Duane_Lee_Chapman,True,True
Ed_Smart,Ed_Smart,True,True
Eileen_Coparropa,Eileen_Coparropa,True,True
Eileen_Coparropa,Eileen_Coparropa,True,True
Eileen_Coparropa,Eileen_Coparropa,True,True
Elizabeth_Dole,Elizabeth_Dole,True,True
Elizabeth_Dole,Elizabeth_Dole,True,True
Fred_Funk,Fred_Funk,True,False
Gabriel_Valdes,Gabriel_Valdes,True,False
Gary_Winnick,Gary_Winnick,True,True
Geno_Auriemma,Geno_Auriemma,True,False
George_Karl,George_Karl,True,False
George_Robertson,George_Robertson,True,True
George_Robertson,George_Robertson,True,True
George_Robertson,George_Robertson,True,True
George_Robertson,George_Robertson,True,False
George_Ryan,George_Ryan,True,True
George_Ryan,George_Ryan,True,True
George_W_Bush,George_W_Bush,True,True
George_W_Bush,George_W_Bush,True,True
George_W_Bush,George_W_Bush,True,False
George_W_Bush,George_W_Bush,True,True
George_W_Bush,George_W_Bush,True,True
Gloria_Trevi,Gloria_Trevi,True,True
Gloria_Trevi,Gloria_Trevi,True,True
Gloria_Trevi,Gloria_Trevi,True,True
Gordon_Campbell,Gordon_Campbell,True,True
Greg_Rusedski,Greg_Rusedski,True,True
Greg_Rusedski,Greg_Rusedski,True,True
Greg_Rusedski,Greg_Rusedski,True,True
Greg_Rusedski,Greg_Rusedski,True,True
Gustavo_Kuerten,Gustavo_Kuerten,True,True
Gustavo_Kuerten,Gustavo_Kuerten,True,True
Guy_Hemmings,Guy_Hemmings,True,True
Halle_Berry,Halle_Berry,True,True
Halle_Berry,Halle_Berry,True,True
Halle_Berry,Halle_Berry,True,True
Heather_Mills,Heather_Mills,True,True
Heather_Mills,Heather_Mills,True,True
Heidi_Fleiss,Heidi_Fleiss,True,True
Heidi_Fleiss,Heidi_Fleiss,True,True
Henrique_Meirelles,Henrique_Meirelles,True,True
Iva_Majoli,Iva_Majoli,True,True
Jake_Gyllenhaal,Jake_Gyllenhaal,True,True
Jake_Gyllenhaal,Jake_Gyllenhaal,True,True
James_Cunningham,James_Cunningham,True,True
James_Cunningham,James_Cunningham,True,False
James_Cunningham,James_Cunningham,True,True
James_Parker,James_Parker,True,False
James_Wolfensohn,James_Wolfensohn,True,True
Jason_Lezak,Jason_Lezak,True,True
Jay_Rasulo,Jay_Rasulo,True,True
Jean-Claude_Juncker,Jean-Claude_Juncker,True,True
Jennifer_Lopez,Jennifer_Lopez,True,True
Jennifer_Lopez,Jennifer_Lopez,True,True
Jennifer_Lopez,Jennifer_Lopez,True,True
Jennifer_Lopez,Jennifer_Lopez,True,True
Jesse_Jackson,Jesse_Jackson,True,True
Jesse_Jackson,Jesse_Jackson,True,False
Jesse_Jackson,Jesse_Jackson,True,True
Jesse_James_Leija,Jesse_James_Leija,True,True
Jesse_Ventura,Jesse_Ventura,True,True
Jia_Qinglin,Jia_Qinglin,True,True
Jim_Tressel,Jim_Tressel,True,False
Jim_Tressel,Jim_Tressel,True,True
Jim_Tressel,Jim_Tressel,True,True
Joan_Laporta,Joan_Laporta,True,True
Joan_Laporta,Joan_Laporta,True,True
Joan_Laporta,Joan_Laporta,True,True
Joe_Dumars,Joe_Dumars,True,True
John_Ashcroft,John_Ashcroft,True,True
John_Ashcroft,John_Ashcroft,True,True
John_Ashcroft,John_Ashcroft,True,True
John_Bolton,John_Bolton,True,True
John_Bolton,John_Bolton,True,False
John_Swofford,John_Swofford,True,True
John_Swofford,John_Swofford,True,True
John_Timoney,John_Timoney,True,True
Jon_Gruden,Jon_Gruden,True,True
Jon_Gruden,Jon_Gruden,True,True
Jon_Gruden,Jon_Gruden,True,True
Jon_Gruden,Jon_Gruden,True,True
Julie_Taymor,Julie_Taymor,True,True
Kamal_Kharrazi,Kamal_Kharrazi,True,True
Kamal_Kharrazi,Kamal_Kharrazi,True,True
Kamal_Kharrazi,Kamal_Kharrazi,True,True
Karin_Stoiber,Karin_Stoiber,True,True
Kim_Yong-il,Kim_Yong-il,True,True
Kim_Yong-il,Kim_Yong-il,True,True
Kimi_Raikkonen,Kimi_Raikkonen,True,False
Kimi_Raikkonen,Kimi_Raikkonen,True,False
Kjell_Magne_Bondevik,Kjell_Magne_Bondevik,True,True
Kobe_Bryant,Kobe_Bryant,True,False
Kurt_Warner,Kurt_Warner,True,True
Kurt_Warner,Kurt_Warner,True,True
Kurt_Warner,Kurt_Warner,True,True
Kurt_Warner,Kurt_Warner,True,True
Kwon_Yang-sook,Kwon_Yang-sook,True,True
Kwon_Yang-sook,Kwon_Yang-sook,True,True
Lee_Jun,Lee_Jun,True,True
Leonid_Kuchma,Leonid_Kuchma,True,True
Leonid_Kuchma,Leonid_Kuchma,True,True
Leonid_Kuchma,Leonid_Kuchma,True,True
Leonid_Kuchma,Leonid_Kuchma,True,True
Leonid_Kuchma,Leonid_Kuchma,True,False
Lina_Krasnoroutskaya,Lina_Krasnoroutskaya,True,False
Lisa_Raymond,Lisa_Raymond,True,False
Lord_Hutton,Lord_Hutton,True,True
Luiz_Felipe_Scolari,Luiz_Felipe_Scolari,True,True
Lynn_Redgrave,Lynn_Redgrave,True,True
Magdalena_Maleeva,Magdalena_Maleeva,True,True
Magdalena_Maleeva,Magdalena_Maleeva,True,True
Magdalena_Maleeva,Magdalena_Maleeva,True,True
Marcelo_Ebrard,Marcelo_Ebrard,True,True
Marcelo_Ebrard,Marcelo_Ebrard,True,False
Marcelo_Rios,Marcelo_Rios,True,True
Marcelo_Rios,Marcelo_Rios,True,True
Marcelo_Rios,Marcelo_Rios,True,True
Marcelo_Rios,Marcelo_Rios,True,True
Marcelo_Rios,Marcelo_Rios,True,True
Maria_Shriver,Maria_Shriver,True,True
Maria_Shriver,Maria_Shriver,True,True
Maria_Shriver,Maria_Shriver,True,False
Maria_Shriver,Maria_Shriver,True,True
Maria_Shriver,Maria_Shriver,True,True
Marilyn_Monroe,Marilyn_Monroe,True,True
Mario_Cipollini,Mario_Cipollini,True,True
Mark_Hurlbert,Mark_Hurlbert,True,True
Mark_Hurlbert,Mark_Hurlbert,True,True
Mark_Hurlbert,Mark_Hurlbert,True,True
Martin_Scorsese,Martin_Scorsese,True,True
Martin_Scorsese,Martin_Scorsese,True,True
Marwan_Barghouthi,Marwan_Barghouthi,True,True
Michael_Bloomberg,Michael_Bloomberg,True,True
Michael_Bloomberg,Michael_Bloomberg,True,True
Michael_Bloomberg,Michael_Bloomberg,True,True
Michael_Bloomberg,Michael_Bloomberg,True,True
Michael_Chang,Michael_Chang,True,True
Michael_Chang,Michael_Chang,True,True
Michael_Jackson,Michael_Jackson,True,True
Michael_Jackson,Michael_Jackson,True,False
Michael_Jackson,Michael_Jackson,True,True
Michael_Jackson,Michael_Jackson,True,True
Michael_Jackson,Michael_Jackson,True,True
Michael_Patrick_King,Michael_Patrick_King,True,True
Michelle_Rodriguez,Michelle_Rodriguez,True,True
Mike_Babcock,Mike_Babcock,True,True
Mike_Martz,Mike_Martz,True,True
Mike_Scioscia,Mike_Scioscia,True,True
Mikulas_Dzurinda,Mikulas_Dzurinda,True,True
Miroljub,Miroljub,True,True
Nasser_al-Kidwa,Nasser_al-Kidwa,True,True
Nick_Nolte,Nick_Nolte,True,False
Nick_Nolte,Nick_Nolte,True,False
Nick_Nolte,Nick_Nolte,True,False
Nick_Nolte,Nick_Nolte,True,False
Nick_Nolte,Nick_Nolte,True,True
OJ_Simpson,OJ_Simpson,True,True
Oprah_Winfrey,Oprah_Winfrey,True,False
Oprah_Winfrey,Oprah_Winfrey,True,True
Orlando_Bloom,Orlando_Bloom,True,False
Ozzy_Osbourne,Ozzy_Osbourne,True,True
Paul_Coppin,Paul_Coppin,True,True
Paul_Martin,Paul_Martin,True,False
Paul_Martin,Paul_Martin,True,True
Paul_McNulty,Paul_McNulty,True,True
Paul_ONeill,Paul_ONeill,True,True
Paul_ONeill,Paul_ONeill,True,True
Paul_Patton,Paul_Patton,True,True
Paula_Zahn,Paula_Zahn,True,True
Pierce_Brosnan,Pierce_Brosnan,True,False
Pierce_Brosnan,Pierce_Brosnan,True,False
Pierce_Brosnan,Pierce_Brosnan,True,True
Pierce_Brosnan,Pierce_Brosnan,True,True
Pierre_Pettigrew,Pierre_Pettigrew,True,True
Ralf_Schumacher,Ralf_Schumacher,True,True
Ricky_Barnes,Ricky_Barnes,True,True
Rita_Wilson,Rita_Wilson,True,True
Rob_Schneider,Rob_Schneider,True,True
Robbie_Fowler,Robbie_Fowler,True,True
Robert_Blake,Robert_Blake,True,False
Robert_Blake,Robert_Blake,True,True
Robert_Blake,Robert_Blake,True,False
Rogerio_Romero,Rogerio_Romero,True,True
Rupert_Grint,Rupert_Grint,True,True
Salman_Rushdie,Salman_Rushdie,True,True
Salman_Rushdie,Salman_Rushdie,True,True
Scott_Sullivan,Scott_Sullivan,True,True
Scott_Wolf,Scott_Wolf,True,True
Sepp_Blatter,Sepp_Blatter,True,True
Sepp_Blatter,Sepp_Blatter,True,False
Sepp_Blatter,Sepp_Blatter,True,False
Simon_Cowell,Simon_Cowell,True,True
Slobodan_Milosevic,Slobodan_Milosevic,True,True
Slobodan_Milosevic,Slobodan_Milosevic,True,True
Slobodan_Milosevic,Slobodan_Milosevic,True,True
Stacy_Dragila,Stacy_Dragila,True,True
Stephen_Ambrose,Stephen_Ambrose,True,False
Stephen_Daldry,Stephen_Daldry,True,True
Stephen_Friedman,Stephen_Friedman,True,True
Theo_Epstein,Theo_Epstein,True,True
Thomas_Wyman,Thomas_Wyman,True,True
Tim_Floyd,Tim_Floyd,True,True
Tom_Watson,Tom_Watson,True,False
Tom_Watson,Tom_Watson,True,True
Tommy_Robredo,Tommy_Robredo,True,False
Tommy_Robredo,Tommy_Robredo,True,True
Tony_Parker,Tony_Parker,True,True
Tony_Stewart,Tony_Stewart,True,True
Tony_Stewart,Tony_Stewart,True,True
Tony_Stewart,Tony_Stewart,True,True
Tony_Stewart,Tony_Stewart,True,True
Vladimir_Voltchkov,Vladimir_Voltchkov,True,True
Wang_Yi,Wang_Yi,True,True
Zafarullah_Khan_Jamali,Zafarullah_Khan_Jamali,True,True
Zhu_Rongji,Zhu_Rongji,True,True
Zhu_Rongji,Zhu_Rongji,True,True
Aaron_Tippin,Enos_Slaughter,False,False
Aaron_Tippin,Juan_Carlos_Ortega,False,False
Aaron_Tippin,Marlon_Devonish,False,False
Adam_Ant,John_Perrota,False,False
Adam_Ant,Noel_Forgeard,False,True
Adam_Ant,Richard_Regenhard,False,False
Adam_Mair,Daniel_Osorno,False,False
Adoor_Gopalakarishnan,Nathalia_Gillot,False,False
Alain_Ducasse,Paul_ONeill,False,False
Alan_Greer,Alan_Trammell,False,False
Alan_Greer,Bob_Hayes,False,False
Alan_Trammell,Heidi_Fleiss,False,False
Alan_Trammell,Julie_Taymor,False,True
Aldo_Paredes,Suzanne_Mubarak,False,False
Aldo_Paredes,Zafarullah_Khan_Jamali,False,False
Alecos_Markides,Darryl_Stingley,False,False
Alecos_Markides,Wolfgang_Schneiderhan,False,False
Alejandro_Avila,Benjamin_Franklin,False,False
Alejandro_Avila,Darrell_Porter,False,False
Alek_Wek,Barbara_Bodine,False,False
Alek_Wek,Nasser_al-Kidwa,False,False
Alek_Wek,Ray_Bradbury,False,True
Alina_Kabaeva,Donald_Trump,False,False
Alina_Kabaeva,Jayson_Williams,False,True
Alyse_Beaupre,Elmar_Brok,False,True
Alyse_Beaupre,Helo_Pinheiro,False,True
Alyse_Beaupre,Hunter_Bates,False,True
Ambrose_Lee,Ben_Chandler,False,False
Amy_Gale,Herman_Edwards,False,False
Anastasia_Kelesidou,Brendan_Hansen,False,True
Anastasia_Kelesidou,Thomas_Wyman,False,False
Andrew_Niccol,Prince_Felipe,False,False
Andrew_Sabey,Federico_Castelan_Sayre,False,False
Andrew_Sabey,Greg_Rusedski,False,True
Andy_Madikians,Jon_Gruden,False,False
Andy_Madikians,Pedro_Alvarez,False,False
Andy_Madikians,Pierce_Brosnan,False,False
Andy_Perez,Elena_Dementieva,False,False
Andy_Perez,Stephen_Joseph,False,False
Angie_Martinez,Ruth_Pearce,False,False
Ann_Godbehere,Tom_Watson,False,False
Anne_McLellan,Tim_Howard,False,False
Annette_Bening,Ross_Verba,False,False
Anthony_Hopkins,Orlando_Bloom,False,True
Antonio_Bernardo,Billy_Donovan,False,False
Antonio_Bernardo,Dwain_Kyles,False,True
Antonio_Bernardo,Elizabeth_Hill,False,True
Antonio_Bernardo,Guy_Hemmings,False,True
Antonio_Bernardo,Kareena_Kapoor,False,False
Anzori_Kikalishvili,Carlos_Quintanilla_Schmidt,False,True
Anzori_Kikalishvili,Earl_Fritts,False,False
Anzori_Kikalishvili,Salman_Rushdie,False,False
Aram_Adler,Cesar_Gaviria,False,True
Aram_Adler,Deepa_Mehta,False,False
Arie_Haan,Tony_Parker,False,False
Ariel_Sharon,David_Ballantyne,False,False
Art_Hoffmann,Juan_Carlos_Ortega,False,True
Atiabet_Ijan_Amabel,John_Perrota,False,False
Augustin_Calleri,Lee_Jun,False,False
Barry_Nakell,Maria_Simon,False,False
Basdeo_Panday,Filippo_Volandri,False,False
Ben_Betts,Kimi_Raikkonen,False,False
Ben_Braun,Cecilia_Chang,False,False
Ben_Braun,Horace_Newcomb,False,True
Ben_Chandler,Larry_Hagman,False,False
Ben_Lee,Horace_Newcomb,False,False
Ben_Stein,David_Canary,False,False
Ben_Stein,Lionel_Richie,False,True
Bernadette_Peters,Ed_Smart,False,False
Bertie_Ahern,Jim_Leach,False,False
Bill_OReilly,Jim_Wessling,False,False
Billy_Boyd,Sid_Caesar,False,True
Billy_Donovan,Brandon_Spann,False,False
Billy_Donovan,Cabas,False,False
Billy_Donovan,William_Nessen,False,True
Binyamin_Ben-Eliezer,Jenny_Romero,False,False
Bo_Ryan,Heidi_Fleiss,False,True
Bob_Beauprez,Hedayat_Amin_Arsala,False,False
Bob_Beauprez,John_Norquist,False,False
Bob_Hayes,Zhu_Rongji,False,True
Brady_Rodgers,Jenna_Elfman,False,False
Brandon_Larson,Chita_Rivera,False,False
Brendan_Hansen,Dorothy_Wilson,False,True
Caio_Blat,Sanja_Papic,False,False
Carlos_Quintanilla_Schmidt,Nova_Esther_Guthrie,False,False
Carlos_Quintanilla_Schmidt,Chris_Thomas,False,False
Carroll_Weimer,Chris_Pronger,False,False
Carroll_Weimer,Debbie_Reynolds,False,False
Cecilia_Bolocco,John_Perrota,False,False
Cecilia_Bolocco,Kurt_Schottenheimer,False,False
Celia_Cruz,Rob_Ramsay,False,True
Charlie_Zaa,Theo_Epstein,False,True
Chris_Pronger,Edgar_Savisaar,False,False
Christian_Longo,David_Carradine,False,False
Christian_Wulff,Kjell_Magne_Bondevik,False,True
Cindy_Klassen,Val_Ackerman,False,True
Cindy_Taylor,Fabian_Vargas,False,False
Claudette_Robinson,Eric_Fehr,False,False
Clifford_Robinson,Magdalena_Maleeva,False,False
Clifford_Robinson,Shirley_Jones,False,False
